stage,step,mean_form_error_m,mean_z_error_m,min_dyn_distance_m,collision_flag,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,roll_rad,pitch_rad,yaw_rad,wx_rps,wy_rps,wz_rps,x_des_m,y_des_m,z_des_m
stage3_move_medium_static,81,0.04098417982459068,0.0,inf,0.0,-4.2854248e-05,-0.0006219495,1.0,0.0028596877,-0.003067088,-9.1874053e-10,4.2915344e-06,0.00605011,-0.001970768,0.046825632,-0.0097376,-0.021041688,0.0354375,0.018892968,1.0
stage3_move_medium_static,82,0.04147369787096977,0.0,inf,0.0,-2.9910936e-05,-0.0006347291,1.0,0.0031063948,-0.0030671107,3.375823e-10,-0.0002579689,0.006468296,-0.0019357204,-0.06277702,0.10046405,0.008789501,0.035875,0.019126037,1.0
stage3_move_medium_static,83,0.04196225851774216,0.0,inf,0.0,-1.58686e-05,-0.00064746424,1.0,0.0033701607,-0.003056432,9.631778e-10,-6.2942505e-05,0.0064280033,-0.0020222664,0.046817683,-0.00976822,-0.021056145,0.0363125,0.0193591,1.0
stage3_move_medium_static,84,0.04244977980852127,0.0,inf,0.0,-7.343977e-07,-0.0006601882,1.0,0.0036322083,-0.0030537522,3.4735534e-10,-0.00032520294,0.006845951,-0.0019872189,-0.062768064,0.10044102,0.0088091325,0.03675,0.019592158,1.0
stage3_move_medium_static,85,0.0429363027215004,0.0,inf,0.0,1.5562719e-05,-0.0006728564,1.0,0.0039113075,-0.0030403726,-2.8311842e-10,-0.00013017654,0.0068056583,-0.0020737648,0.046809725,-0.009798826,-0.021070587,0.0371875,0.019825207,1.0
stage3_move_medium_static,86,0.043421681970357895,0.0,inf,0.0,3.3015553e-05,-0.0006855022,1.0,0.0041886806,-0.0030349924,9.747246e-10,-0.00039243698,0.0072233677,-0.0020387173,-0.06275911,0.100418,0.00882875,0.037625,0.02005825,1.0
stage3_move_medium_static,87,0.04390599951148033,0.0,inf,0.0,5.1695126e-05,-0.00069808104,1.0,0.0044830977,-0.003018914,-5.0379184e-10,-0.00019741058,0.0071828365,-0.0021252632,0.04680177,-0.009829419,-0.021085013,0.0380625,0.020291287,1.0
stage3_move_medium_static,88,0.044389136135578156,0.0,inf,0.0,7.159421e-05,-0.0007106262,1.0,0.00477578,-0.0030108357,-2.7224117e-11,-0.00045967102,0.007600546,-0.0020902157,-0.06275015,0.100394994,0.008848351,0.0385,0.020524317,1.0
stage3_move_medium_static,89,0.044871147722005844,0.0,inf,0.0,9.278379e-05,-0.0007230931,1.0,0.0050854995,-0.0029920607,-9.03863e-10,-0.00026464462,0.0075600147,-0.0021767616,0.046793804,-0.009859999,-0.021099422,0.0389375,0.02075734,1.0
stage3_move_medium_static,90,0.045351918786764145,0.0,inf,0.0,0.000115256604,-0.00073551515,1.0,0.0053934758,-0.002981286,4.4309797e-10,-0.0005271435,0.007977724,-0.002141714,-0.0627412,0.100372,0.008867938,0.039375,0.020990355,1.0
stage3_move_medium_static,91,0.04583150893449783,0.0,inf,0.0,0.00013908361,-0.00074784766,1.0,0.0057184827,-0.0029598163,-7.2203643e-10,-0.00033211708,0.007936716,-0.00222826,0.04678583,-0.009890566,-0.021113817,0.0398125,0.021223363,1.0
stage3_move_medium_static,92,0.04630980268120766,0.0,inf,0.0,0.00016425752,-0.0007601241,1.0,0.0060417377,-0.0029463477,-4.5407228e-10,-0.0005943775,0.008354425,-0.002193451,-0.06273224,0.10034902,0.008887511,0.04025,0.021456365,1.0
stage3_move_medium_static,93,0.046786822378635406,0.0,inf,0.0,0.00019084926,-0.0007722999,1.0,0.006382016,-0.0029221852,-8.412039e-10,-0.00039935112,0.008313417,-0.0022797585,0.046777856,-0.00992112,-0.021128194,0.0406875,0.021689357,1.0
stage3_move_medium_static,94,0.04726250842213631,0.0,inf,0.0,0.00021885148,-0.00078440836,1.0,0.006720534,-0.0029060245,2.077934e-10,-0.00066161156,0.008730888,-0.0022449493,-0.062723294,0.10032605,0.008907068,0.041125,0.021922344,1.0
stage3_move_medium_static,95,0.04773683845996857,0.0,inf,0.0,0.0002483351,-0.0007964049,1.0,0.0070760683,-0.0028791714,-4.0494813e-10,-0.00046658516,0.00868988,-0.0023312569,0.046769876,-0.00995166,-0.021142557,0.0415625,0.022155322,1.0
stage3_move_medium_static,96,0.04820979759097099,0.0,inf,0.0,0.00027929276,-0.0008083229,1.0,0.007429834,-0.0028603205,-4.627969e-10,-0.0007288456,0.009107113,-0.0022964478,-0.06271434,0.10030308,0.0089266095,0.042,0.022388294,1.0
stage3_move_medium_static,97,0.04868137091398239,0.0,inf,0.0,0.00031179527,-0.0008201178,1.0,0.0078006084,-0.002830779,-2.680883e-10,-0.0005340576,0.009066105,-0.0023827553,0.046761893,-0.009982188,-0.021156903,0.0424375,0.022621257,1.0
